filepath,filename,actor_id,emotion,emotion_code,intensity_code,statement_code,repetition_code,sample_rate,duration,pitch_mean,pitch_std,speech_energy,energy_variance,zero_crossing_rate,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_variance,mfcc_2_variance,mfcc_3_variance,mfcc_4_variance,mfcc_5_variance,mfcc_6_variance,mfcc_7_variance,mfcc_8_variance,mfcc_9_variance,mfcc_10_variance,mfcc_11_variance,mfcc_12_variance,mfcc_13_variance
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-07-02-01-02-21.wav,03-01-07-02-01-02-21.wav,21,Disgust,7,2,1,2,48000,4.037354166666667,59.02695655102562,10.645332851938111,0.005943936295807362,0.0001032878935802728,0.06424570209432717,-618.3724365234375,81.28827667236328,-4.1657843589782715,10.351996421813965,8.01772689819336,15.31888198852539,-10.149557113647461,5.2495598793029785,4.023046970367432,-7.0634613037109375,-5.067100524902344,2.23002290725708,1.7020344734191895,30336.24609375,6084.435546875,763.7838134765625,516.4369506835938,338.0018615722656,324.2122802734375,742.0288696289062,145.65281677246094,124.00787353515625,217.94415283203125,129.37136840820312,58.850650787353516,87.37751770019531
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-07-02-02-01-21.wav,03-01-07-02-02-01-21.wav,21,Disgust,7,2,2,1,48000,4.170833333333333,52.95152282132948,3.679369312314136,0.0072760568000376225,9.612462599761784e-05,0.07185581752232142,-608.3955078125,75.85261535644531,-7.161999702453613,14.447197914123535,7.309508800506592,15.972362518310547,-9.387495994567871,3.2085258960723877,1.5005624294281006,-4.4566545486450195,-5.232153415679932,4.232987403869629,1.2483315467834473,36244.6875,6191.27685546875,1041.7392578125,985.2415771484375,509.73779296875,288.313232421875,775.6747436523438,111.45770263671875,235.7391815185547,183.76296997070312,136.1456756591797,69.7332992553711,104.03701782226562
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-08-01-01-01-21.wav,03-01-08-01-01-01-21.wav,21,Surprise,8,1,1,1,48000,3.5035,75.35694455373361,18.14494819339614,0.010306616313755512,0.0002417419891571626,0.06758168693009119,-568.5792846679688,72.25591278076172,-0.9603249430656433,9.171284675598145,2.5687785148620605,11.502726554870605,-10.653265953063965,-1.4381502866744995,-2.17136812210083,-7.579600811004639,-8.189473152160645,-1.4186002016067505,-2.1525511741638184,25103.58984375,6399.21435546875,659.7810668945312,645.1096801757812,229.625,225.11517333984375,489.42974853515625,149.78018188476562,245.97967529296875,177.6591796875,171.509521484375,55.04058074951172,43.23469161987305
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-07-02-02-02-21.wav,03-01-07-02-02-02-21.wav,21,Disgust,7,2,2,2,48000,3.970625,58.46713892931338,10.951250589116261,0.006602165754884481,8.03992516011931e-05,0.0665135933310992,-618.6751708984375,85.8349609375,-1.0958569049835205,18.134729385375977,8.96102523803711,20.29314613342285,-6.4913482666015625,5.161733627319336,2.2617812156677246,-4.341527938842773,-4.162410259246826,4.0185465812683105,4.613576889038086,33968.56640625,6341.99658203125,984.4784545898438,881.3562622070312,503.1242370605469,270.9741516113281,688.5460205078125,94.6692123413086,157.8308868408203,211.6501922607422,125.55812072753906,96.74358367919922,105.57785034179688
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-08-01-01-02-21.wav,03-01-08-01-01-02-21.wav,21,Surprise,8,1,1,2,48000,3.470125,85.29393762313538,26.795464142101036,0.009398547001183033,0.00021661169012077153,0.05964819785276074,-586.9517822265625,68.51535034179688,-1.2139229774475098,10.340920448303223,1.930939793586731,11.037203788757324,-9.026822090148926,0.7015292048454285,-0.6052465438842773,-6.175377368927002,-7.508595943450928,-1.86727774143219,-2.377242088317871,27922.41015625,6023.76708984375,755.8120727539062,630.3117065429688,234.757568359375,257.7637939453125,462.4981689453125,124.74263000488281,176.89671325683594,163.4429931640625,153.58984375,60.655818939208984,48.06663513183594
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-08-01-02-01-21.wav,03-01-08-01-02-01-21.wav,21,Surprise,8,1,2,1,48000,3.4701458333333335,87.46694878232897,21.532673409749304,0.01004016399383545,0.0002336047327844426,0.06834739263803681,-568.6150512695312,63.277931213378906,-5.098025321960449,8.281206130981445,2.249006986618042,9.54393196105957,-9.137433052062988,-0.12207433581352234,-3.677135944366455,-7.560816287994385,-7.335735321044922,-1.5842928886413574,-3.149374485015869,25415.046875,6057.7080078125,634.9393920898438,824.811279296875,247.58523559570312,177.64292907714844,464.1943664550781,118.22501373291016,159.12496948242188,158.46060180664062,143.73902893066406,66.03824615478516,69.19258880615234
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-08-01-02-02-21.wav,03-01-08-01-02-02-21.wav,21,Surprise,8,1,2,2,48000,3.5702291666666666,72.43230796575114,16.42271165015853,0.012000899761915207,0.0003355980443302542,0.06303055037313433,-546.7427978515625,65.57077026367188,0.5080005526542664,11.213583946228027,1.8764714002609253,9.43819808959961,-8.13442325592041,-1.1343531608581543,-0.5771477222442627,-7.847348213195801,-5.938313961029053,-1.036955714225769,-3.577331304550171,22203.716796875,6496.0859375,637.865966796875,787.8737182617188,290.46142578125,198.28204345703125,448.125,127.1484375,183.3261260986328,189.63392639160156,134.0494842529297,53.33868408203125,53.06266403198242
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-08-02-01-01-21.wav,03-01-08-02-01-01-21.wav,21,Surprise,8,2,1,1,48000,3.6369583333333333,86.57265500611493,27.816294908342336,0.013896367512643337,0.00041678277193568647,0.06627594620601172,-542.3998413085938,65.47364044189453,-7.82896614074707,10.90341567993164,2.7110538482666016,9.964898109436035,-9.779136657714844,-2.8865723609924316,-2.631556272506714,-6.896309852600098,-10.99324893951416,-0.4751666188240051,-1.8913949728012085,28237.91796875,5022.58154296875,839.8659057617188,575.8421630859375,352.5080261230469,242.20147705078125,440.7859191894531,165.14479064941406,221.791015625,143.61924743652344,229.6602783203125,66.97000885009766,46.77918243408203
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-08-02-02-01-21.wav,03-01-08-02-02-01-21.wav,21,Surprise,8,2,2,1,48000,3.4701458333333335,81.57059385310494,21.800437706813383,0.012697847560048103,0.00034535129088908434,0.07037690519555215,-561.7381591796875,63.771156311035156,-8.193512916564941,10.71754264831543,1.5283039808273315,11.123491287231445,-9.027408599853516,-1.6191399097442627,-2.938692331314087,-9.928777694702148,-9.759049415588379,1.479662537574768,-0.9393978118896484,29846.76953125,5537.99755859375,766.7601318359375,801.4376831054688,369.06451416015625,221.7524871826172,511.7225036621094,172.14093017578125,190.0131072998047,199.44790649414062,196.7843475341797,86.22779083251953,67.80391693115234
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-08-02-01-02-21.wav,03-01-08-02-01-02-21.wav,21,Surprise,8,2,1,2,48000,3.636979166666667,89.60540524484114,29.801384946260566,0.013774690218269825,0.00038684619357809424,0.06418535786290322,-541.0383911132812,71.56266021728516,-10.36734676361084,9.801730155944824,3.279967784881592,8.658113479614258,-12.046144485473633,-3.6914827823638916,-3.3751683235168457,-6.273172378540039,-11.734288215637207,-2.4474754333496094,-2.352804660797119,29906.03515625,5135.1630859375,990.1163940429688,525.5311279296875,343.3581848144531,235.56399536132812,434.28692626953125,175.94540405273438,239.9126434326172,129.01486206054688,259.91253662109375,81.38275146484375,46.113040924072266
audio data\Audios\audio_speech_actors_01-24\Actor_21\03-01-08-02-02-02-21.wav,03-01-08-02-02-02-21.wav,21,Surprise,8,2,2,2,48000,3.536875,88.29715462414886,27.944119816407838,0.012575182132422924,0.00030869245529174805,0.06900649472891567,-540.8637084960938,61.33011245727539,-9.318194389343262,14.311653137207031,0.7002955079078674,10.042510032653809,-8.720128059387207,-2.253887414932251,-3.264636278152466,-8.769153594970703,-9.339117050170898,-0.4330558180809021,-2.1427841186523438,27859.1328125,5060.4833984375,946.8987426757812,829.9994506835938,326.91632080078125,206.76995849609375,501.57879638671875,165.6588592529297,212.7931365966797,167.3465576171875,191.2076416015625,61.59907913208008,59.61234664916992
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-01-01-01-01-22.wav,03-01-01-01-01-01-22.wav,22,Neutral,1,1,1,1,48000,3.636979166666667,84.4533942273233,10.340165546636486,0.0021420095581561327,7.723408998572268e-06,0.06127858092008798,-732.5314331054688,75.36296844482422,2.1393845081329346,13.320724487304688,-5.107878684997559,13.785239219665527,-8.487759590148926,2.1002581119537354,-4.250009059906006,-6.3844475746154785,-5.926775932312012,-5.455290794372559,1.4676827192306519,28361.09765625,3869.5908203125,501.5953063964844,411.0181579589844,490.8136901855469,174.43878173828125,434.6942443847656,117.86795806884766,191.3926239013672,123.47992706298828,111.08285522460938,138.90126037597656,69.76992797851562
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-01-01-01-02-22.wav,03-01-01-01-01-02-22.wav,22,Neutral,1,1,1,2,48000,3.4367708333333336,89.07446066749503,12.834044385161251,0.0023582391440868378,1.274431178899249e-05,0.0670109326625387,-691.5978393554688,60.5275993347168,-1.554060935974121,10.381245613098145,-4.627487659454346,12.683831214904785,-8.41163444519043,-3.207019805908203,-5.726064682006836,-7.8658857345581055,-4.942019462585449,-4.412448883056641,1.3065820932388306,20748.259765625,3571.25244140625,506.0340576171875,446.42474365234375,509.3904724121094,196.06439208984375,343.7253723144531,114.75482177734375,145.37176513671875,128.1732635498047,129.72105407714844,147.19358825683594,82.72564697265625
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-01-01-02-02-22.wav,03-01-01-01-02-02-22.wav,22,Neutral,1,1,2,2,48000,3.5368541666666666,86.59596913921501,12.485252191121319,0.0024416414089500904,1.1203199392184615e-05,0.07273919898343373,-707.4773559570312,64.67533111572266,1.4038468599319458,12.914076805114746,-5.15492582321167,14.195786476135254,-6.883193492889404,3.021737575531006,-8.002179145812988,-9.591667175292969,-6.035496711730957,-2.394563674926758,1.385671854019165,24515.951171875,4039.115234375,615.0753173828125,713.600830078125,445.8362731933594,175.6702117919922,364.6202392578125,114.7958755493164,245.87826538085938,175.71188354492188,139.27127075195312,138.8137664794922,71.300537109375
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-01-01-02-01-22.wav,03-01-01-01-02-01-22.wav,22,Neutral,1,1,2,1,48000,3.6035833333333334,89.5377757490988,16.695756701124864,0.002633957425132394,1.240442998096114e-05,0.05928572254068047,-712.9004516601562,70.99918365478516,2.518857955932617,11.849671363830566,-6.897303581237793,13.638404846191406,-7.548912048339844,-0.040309883654117584,-8.790853500366211,-8.347914695739746,-5.1621832847595215,-2.602619171142578,1.576335072517395,27073.396484375,4407.30419921875,560.7603759765625,555.497802734375,492.7099609375,200.6246337890625,355.4838562011719,76.85267639160156,238.57308959960938,145.08670043945312,113.99174499511719,87.04366302490234,71.52037811279297
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-02-01-01-02-22.wav,03-01-02-01-01-02-22.wav,22,Calm,2,1,1,2,48000,3.5702291666666666,86.89109472992823,19.95213646473294,0.0015824474394321442,5.779710591014009e-06,0.06585383628731344,-708.0036010742188,65.88851165771484,-0.37038975954055786,11.793810844421387,-0.45767202973365784,11.958792686462402,-5.990244388580322,0.9191134572029114,-5.98115873336792,-5.9621734619140625,-4.486664772033691,-3.191683292388916,2.6635947227478027,16264.1884765625,3109.767822265625,983.3433837890625,463.8024597167969,354.47528076171875,173.37010192871094,284.5065002441406,125.37670135498047,136.56227111816406,106.00946807861328,93.54345703125,124.36054229736328,87.09539031982422
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-02-01-01-01-22.wav,03-01-02-01-01-01-22.wav,22,Calm,2,1,1,1,48000,3.5368541666666666,83.76019978218667,14.416063043101513,0.0015098478179425001,4.630081548384624e-06,0.06887118787650602,-737.4777221679688,63.482704162597656,1.2177150249481201,18.055116653442383,-4.027578830718994,13.973714828491211,-6.386612892150879,0.7553670406341553,-5.869802474975586,-4.397014141082764,-2.7897562980651855,-3.911883592605591,1.611262321472168,22853.814453125,3622.859130859375,680.212158203125,460.03228759765625,448.35858154296875,223.40269470214844,322.6544189453125,161.25685119628906,176.15719604492188,131.2854461669922,136.77664184570312,102.306640625,65.04610443115234
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-02-01-02-01-22.wav,03-01-02-01-02-01-22.wav,22,Calm,2,1,2,1,48000,3.5702291666666666,87.67727889354708,15.203554049107208,0.0021890911739319563,9.305337698606309e-06,0.07187354244402985,-716.7063598632812,64.11998748779297,2.732968807220459,11.826703071594238,-5.563843250274658,12.234402656555176,-7.50098991394043,-0.041922226548194885,-8.776206016540527,-5.479289531707764,-3.6362502574920654,-1.7540913820266724,0.7060549259185791,25815.98828125,4218.45166015625,480.0954284667969,568.0237426757812,386.7316589355469,203.83558654785156,251.71986389160156,99.91898345947266,229.06607055664062,134.31668090820312,177.48609924316406,118.62987518310547,92.07261657714844
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-02-01-02-02-22.wav,03-01-02-01-02-02-22.wav,22,Calm,2,1,2,2,48000,3.536875,83.61679206574581,13.582626018770569,0.0018861738499253988,9.367771781398915e-06,0.07470997270331325,-707.7186889648438,65.43319702148438,-0.9955201745033264,11.735020637512207,-3.921957015991211,13.01892375946045,-4.33515739440918,2.2775285243988037,-8.61746883392334,-8.389800071716309,-4.355832576751709,-0.17609819769859314,2.080012559890747,21034.5859375,3986.07275390625,605.9603271484375,748.7591552734375,399.0932312011719,176.2900390625,275.4947814941406,105.2423324584961,231.25465393066406,127.78457641601562,150.2476043701172,116.39865112304688,71.5153579711914
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-02-02-01-01-22.wav,03-01-02-02-01-01-22.wav,22,Calm,2,2,1,1,48000,3.703708333333333,82.63198189405826,13.761034708717043,0.0015103169716894627,4.260205514583504e-06,0.06925455729166667,-721.0030517578125,67.901611328125,-2.137357473373413,13.948110580444336,-2.4564273357391357,14.019450187683105,-7.253264904022217,2.3537826538085938,-4.666153907775879,-3.0205278396606445,-2.5781497955322266,-2.4751133918762207,1.6326721906661987,23685.318359375,3004.446044921875,777.8538208007812,569.9453735351562,398.6497802734375,237.7027587890625,270.61431884765625,151.9470977783203,201.01052856445312,104.86908721923828,119.0074234008789,125.89277648925781,64.44730377197266
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-02-02-02-01-22.wav,03-01-02-02-02-01-22.wav,22,Calm,2,2,2,1,48000,3.6369583333333333,87.9221939086346,14.515643243502673,0.0016608150908723474,5.0096900849894155e-06,0.07362021169354839,-719.9094848632812,83.20883178710938,-6.937641620635986,10.662494659423828,-6.592057704925537,10.78214168548584,-4.370416641235352,3.0716166496276855,-7.461264610290527,-8.388378143310547,-5.2863335609436035,-0.8854862451553345,1.5724115371704102,24534.8671875,3557.93359375,845.510986328125,725.132568359375,346.39544677734375,174.08412170410156,284.21673583984375,112.48091888427734,211.19468688964844,132.5651397705078,162.2581787109375,118.17105865478516,63.28523635864258
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-02-02-01-02-22.wav,03-01-02-02-01-02-22.wav,22,Calm,2,2,1,2,48000,3.8371666666666666,85.3179715939786,13.873683579387766,0.0018309613224118948,6.892321380291833e-06,0.0671630859375,-717.9593505859375,65.4412841796875,-0.3507988750934601,15.52808666229248,-4.113415718078613,11.39457893371582,-8.131546974182129,0.7498630285263062,-5.670255661010742,-2.2617483139038086,-2.255955457687378,-1.767917513847351,0.6304760575294495,26835.25,3185.340576171875,817.0429077148438,536.2888793945312,435.25299072265625,237.04904174804688,278.84820556640625,135.33367919921875,210.754638671875,96.20540618896484,153.5262908935547,108.08966827392578,85.7685775756836
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-03-01-01-01-22.wav,03-01-03-01-01-01-22.wav,22,Happy,3,1,1,1,48000,3.536875,91.48945084095739,13.569715727476462,0.003587000770494342,2.5033366910065524e-05,0.06670921969126506,-657.4266967773438,75.48611450195312,-3.009153366088867,5.722769260406494,-4.12417459487915,12.301088333129883,-8.029491424560547,-2.323408842086792,-9.062191009521484,-8.045510292053223,-5.837278842926025,-3.2789394855499268,-1.368744969367981,22422.6171875,4170.2080078125,650.7551879882812,576.4562377929688,424.61407470703125,220.14622497558594,347.23358154296875,141.10655212402344,200.89366149902344,102.0936050415039,132.26943969726562,105.33148956298828,91.86564636230469
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-03-01-01-02-22.wav,03-01-03-01-01-02-22.wav,22,Happy,3,1,1,2,48000,3.4367708333333336,136.5025770607942,97.67088013375,0.003559807548299432,2.6472662284504622e-05,0.05917424535603715,-675.2399291992188,67.60121154785156,-9.946746826171875,0.5245763063430786,-4.619689464569092,10.991122245788574,-9.97302532196045,-4.599937438964844,-8.433298110961914,-9.321520805358887,-6.08074951171875,-1.3679988384246826,-2.8858132362365723,26333.4921875,4179.369140625,641.5796508789062,560.7373046875,406.6391296386719,230.5122833251953,319.6622619628906,100.16352081298828,152.6298370361328,140.00173950195312,186.34112548828125,106.3660659790039,70.84806823730469
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-02-02-02-02-22.wav,03-01-02-02-02-02-22.wav,22,Calm,2,2,2,2,48000,3.7704375,81.9082214260695,15.15295307722422,0.0016818147851154208,4.8779461394588e-06,0.08148779572740113,-712.4379272460938,78.73423767089844,-5.35128116607666,15.561357498168945,-4.329193592071533,11.405570030212402,-7.483520984649658,2.417173147201538,-8.86194133758545,-9.116618156433105,-5.1058220863342285,-2.1845734119415283,0.8581396341323853,25492.140625,3587.827392578125,804.515380859375,755.9342041015625,420.9058837890625,161.29209899902344,315.49395751953125,85.31986999511719,182.2408905029297,132.9248809814453,158.92462158203125,98.25852966308594,71.73760986328125
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-03-01-02-01-22.wav,03-01-03-01-02-01-22.wav,22,Happy,3,1,2,1,48000,3.5035,94.42908351995965,14.068513683211782,0.0039361692033708096,2.9165887099225074e-05,0.06636766242401215,-669.343505859375,64.23419952392578,-3.5708000659942627,8.069644927978516,-7.047043323516846,9.945685386657715,-9.752776145935059,-3.2899417877197266,-9.447227478027344,-8.247505187988281,-7.2183122634887695,-1.0544198751449585,-1.821692705154419,27494.705078125,4620.8876953125,607.7147827148438,616.8812866210938,428.69287109375,178.79701232910156,410.37030029296875,110.04644775390625,220.7005615234375,116.82511901855469,143.8462677001953,63.17148208618164,75.262451171875
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-03-01-02-02-22.wav,03-01-03-01-02-02-22.wav,22,Happy,3,1,2,2,48000,3.5035,82.93879288508711,14.39193727019219,0.00399771286174655,3.1601339287590235e-05,0.061358698233282674,-668.4913330078125,64.2629623413086,-0.35598596930503845,7.565329551696777,-8.113158226013184,12.333375930786133,-6.923341274261475,-1.7123736143112183,-8.280808448791504,-7.4387526512146,-5.07438325881958,-1.7313499450683594,-0.07175183296203613,25975.38671875,4742.630859375,680.2943725585938,643.9758911132812,445.0357971191406,246.1720428466797,296.75836181640625,85.71582794189453,217.79261779785156,129.23611450195312,212.5167694091797,101.3188247680664,76.99378967285156
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-03-02-01-01-22.wav,03-01-03-02-01-01-22.wav,22,Happy,3,2,1,1,48000,3.7370833333333335,130.37407930576384,34.455031344932586,0.014105130918323994,0.00045816274359822273,0.06758313301282051,-515.63232421875,52.80902862548828,-16.172643661499023,-4.455541133880615,-9.112960815429688,1.4548341035842896,-12.021794319152832,-9.72520923614502,-8.826910972595215,-9.724661827087402,-11.245383262634277,-2.7476108074188232,-3.048617362976074,19918.396484375,3475.926025390625,835.9151611328125,515.3650512695312,491.91986083984375,180.2021942138672,342.16717529296875,239.27020263671875,154.64747619628906,141.1693115234375,287.8830261230469,88.03311920166016,62.55438232421875
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-03-02-02-01-22.wav,03-01-03-02-02-01-22.wav,22,Happy,3,2,2,1,48000,3.6703333333333332,125.59998669844916,33.19024718049772,0.014248582534492016,0.00034699818934313953,0.08684612771739131,-520.977783203125,43.12223434448242,-7.007851600646973,3.745866298675537,-12.290802955627441,6.51457405090332,-11.07326889038086,-6.3213067054748535,-11.332596778869629,-9.79176139831543,-13.087937355041504,0.05751333758234978,-6.954633712768555,29313.251953125,2769.118408203125,585.4637451171875,447.9827880859375,565.8351440429688,229.45358276367188,406.66448974609375,148.7481689453125,221.28195190429688,138.21229553222656,297.79541015625,77.6102523803711,119.6513900756836
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-03-02-01-02-22.wav,03-01-03-02-01-02-22.wav,22,Happy,3,2,1,2,48000,3.8371666666666666,122.01460558080316,29.804135285998207,0.01319032534956932,0.00031225959537550807,0.07049967447916666,-528.4091796875,54.77223205566406,-11.655582427978516,-0.39994311332702637,-8.017866134643555,6.582647800445557,-11.331579208374023,-8.883736610412598,-11.276723861694336,-8.997385025024414,-10.709476470947266,-2.5752482414245605,-3.49929141998291,25171.603515625,3096.03515625,768.938720703125,429.7455749511719,512.606689453125,248.82981872558594,369.46710205078125,217.125732421875,233.63128662109375,133.12599182128906,247.77134704589844,87.44580841064453,100.20542907714844
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-03-02-02-02-22.wav,03-01-03-02-02-02-22.wav,22,Happy,3,2,2,2,48000,3.9372708333333333,145.66498481568433,81.5073370746443,0.012150215916335583,0.00024206674424931407,0.08008868243243243,-549.9854736328125,54.40946960449219,-12.082293510437012,-1.2322559356689453,-11.369803428649902,8.147477149963379,-13.138017654418945,-7.931062698364258,-10.828829765319824,-11.006539344787598,-10.482972145080566,0.10208478569984436,-4.798579216003418,28680.9140625,3632.0595703125,611.3798217773438,651.669921875,578.089111328125,299.5584411621094,440.3206481933594,208.01731872558594,232.6359405517578,144.8956756591797,257.2439270019531,107.10568237304688,130.94879150390625
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-04-01-01-01-22.wav,03-01-04-01-01-01-22.wav,22,Sad,4,1,1,1,48000,3.6036041666666665,88.09951517864663,12.070757368006856,0.0027506453916430473,1.4363906302605756e-05,0.06882743158284024,-686.0339965820312,72.00838470458984,-1.7786269187927246,8.038585662841797,-2.3965141773223877,13.99336051940918,-10.564960479736328,-1.6255420446395874,-7.424698352813721,-9.350847244262695,-5.854391574859619,-2.6855568885803223,0.4740360379219055,23455.48828125,3986.553955078125,533.6288452148438,387.4202575683594,393.0068359375,201.45303344726562,377.1101379394531,161.66510009765625,166.4020233154297,135.92835998535156,118.1558837890625,129.4736328125,57.480770111083984
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-04-01-02-01-22.wav,03-01-04-01-02-01-22.wav,22,Sad,4,1,2,1,48000,3.6703333333333332,94.42264071809237,11.319225985184811,0.003405085764825344,2.0289953681640327e-05,0.07518823596014493,-657.0655517578125,66.82608795166016,-5.174304485321045,6.319110870361328,-8.138711929321289,10.800664901733398,-8.267332077026367,-1.1061004400253296,-11.43631649017334,-13.67672061920166,-6.103499412536621,-1.5237747430801392,1.6446683406829834,20479.263671875,3890.049560546875,458.850830078125,674.117431640625,408.0870361328125,229.67408752441406,327.96453857421875,121.63362884521484,207.50608825683594,181.6577606201172,117.06305694580078,110.5927734375,84.7043228149414
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-04-01-01-02-22.wav,03-01-04-01-01-02-22.wav,22,Sad,4,1,1,2,48000,3.703708333333333,91.76797122917735,12.267404572436133,0.0032851456198841333,2.0502960978774354e-05,0.06059458063936782,-663.9522705078125,67.68852996826172,-4.017016887664795,4.478194236755371,-5.131815433502197,10.838279724121094,-10.217273712158203,-4.0679802894592285,-8.5580472946167,-9.533690452575684,-6.188786506652832,-2.8159148693084717,1.6515557765960693,20283.595703125,3860.38330078125,531.9003295898438,466.5238952636719,373.6246337890625,209.86224365234375,324.5476379394531,156.37632751464844,181.1498565673828,119.59712982177734,121.60322570800781,132.7449951171875,60.52676010131836
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-04-01-02-02-22.wav,03-01-04-01-02-02-22.wav,22,Sad,4,1,2,2,48000,3.703708333333333,93.14260992562654,9.694440065245312,0.004046348389238119,2.9682551030418836e-05,0.07364768543462644,-652.794921875,68.40271759033203,-3.6413016319274902,6.558357238769531,-8.974753379821777,9.403121948242188,-7.662297248840332,-0.9315048456192017,-11.525381088256836,-13.376630783081055,-6.2917327880859375,-0.9602435827255249,0.2380061149597168,23971.47265625,3909.519287109375,518.5707397460938,821.44091796875,554.968994140625,204.57373046875,298.23968505859375,114.188232421875,196.65216064453125,157.17857360839844,124.00988006591797,122.35645294189453,61.64085006713867
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-04-02-01-01-22.wav,03-01-04-02-01-01-22.wav,22,Sad,4,2,1,1,48000,3.7370625,94.84455499275165,10.797946514303211,0.003455215599387884,2.3273283659364097e-05,0.06481759704415954,-655.1915893554688,68.43531036376953,-5.969701290130615,5.343392372131348,-4.344200134277344,9.937712669372559,-8.933982849121094,-3.833800792694092,-7.11574649810791,-8.357254981994629,-8.412020683288574,-3.1559550762176514,-0.013610404916107655,19958.931640625,4266.29833984375,636.5691528320312,424.0110778808594,420.493408203125,273.72186279296875,255.7229766845703,153.322509765625,154.73899841308594,124.01443481445312,158.64210510253906,117.30986022949219,64.6751937866211
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-04-02-01-02-22.wav,03-01-04-02-01-02-22.wav,22,Sad,4,2,1,2,48000,3.636979166666667,100.89979796440781,9.401015895832463,0.0043560233898460865,4.395642099552788e-05,0.07387652355205279,-640.1409301757812,65.37483978271484,-10.343262672424316,6.903290271759033,-2.26171875,9.343273162841797,-11.639934539794922,-6.766060829162598,-9.991230010986328,-9.919907569885254,-8.30874252319336,-4.427676677703857,-2.325911521911621,19716.123046875,4100.10693359375,699.8704223632812,502.4022216796875,403.2577819824219,227.55287170410156,259.5148010253906,186.07676696777344,190.08753967285156,146.14666748046875,117.390625,105.3947982788086,63.15052795410156
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-04-02-02-01-22.wav,03-01-04-02-02-01-22.wav,22,Sad,4,2,2,1,48000,3.7370833333333335,97.80888408577853,5.709995038907026,0.0042928471229970455,3.223307794542052e-05,0.0754276286502849,-667.507568359375,65.36161804199219,-3.981745719909668,10.684460639953613,-6.927652359008789,11.879462242126465,-6.069500923156738,-3.025822162628174,-10.405794143676758,-11.769835472106934,-10.2804594039917,-3.9566993713378906,-1.7206170558929443,25805.7265625,4657.33251953125,514.264892578125,675.6197509765625,507.8053894042969,221.49484252929688,286.2175598144531,150.80972290039062,160.0113525390625,157.44882202148438,142.8406524658203,74.85443115234375,66.57247161865234
audio data\Audios\audio_speech_actors_01-24\Actor_22\03-01-04-02-02-02-22.wav,03-01-04-02-02-02-22.wav,22,Sad,4,2,2,2,48000,3.8371666666666666,92.66174304775117,10.798555293309633,0.00472840154543519,3.7081150367157534e-05,0.07047254774305556,-643.9149169921875,63.95406723022461,-6.740808010101318,12.68629264831543,-2.2219347953796387,11.82685375213623,-9.092523574829102,-3.860257863998413,-8.721823692321777,-8.331461906433105,-10.090519905090332,-5.948456287384033,-2.0660035610198975,24596.822265625,5015.3798828125,642.1932983398438,630.439697265625,450.61041259765625,225.6992645263672,373.2420959472656,164.33924865722656,197.9499969482422,158.3699493408203,165.36277770996094,96.46378326416016,81.52460479736328
