filename,actual_emotion,predicted_emotion,predicted_stress,angry_probability,disgust_probability,fear_probability,happy_probability,sad_probability,surprise_probability,neutral_probability,confidence
15777.png,Neutral,Neutral,Healthy,0.06476409,0.04914569,0.14930715,0.01651593,0.18812574,0.07852995,0.45361143,0.45361143
1578.png,Neutral,Neutral,Healthy,0.13866304,0.020563016,0.04279818,0.22427918,0.072204754,0.0070739035,0.49441794,0.49441794
15783.png,Neutral,Neutral,Healthy,0.0957035,0.06817636,0.09289367,0.0393979,0.18211825,0.038604468,0.48310578,0.48310578
15785.png,Neutral,Neutral,Healthy,0.06315669,0.014769752,0.08623791,0.014265134,0.2627192,0.01700536,0.541846,0.541846
15790.png,Neutral,Sad,Mild_Stress,0.09556933,0.029768335,0.06121437,0.014372899,0.39700577,0.0059077456,0.3961616,0.39700577
15793.png,Neutral,Neutral,Healthy,0.13342592,0.14025898,0.084871076,0.019856896,0.08647741,0.009604818,0.52550495,0.52550495
15794.png,Neutral,Neutral,Healthy,0.059213225,0.03003631,0.033197287,0.0049629947,0.11502037,0.0030086671,0.7545611,0.7545611
15796.png,Neutral,Neutral,Healthy,0.124366134,0.043674346,0.07923137,0.033161946,0.11632859,0.00979405,0.5934435,0.5934435
15797.png,Neutral,Neutral,Healthy,0.03780041,0.017534893,0.04570768,0.0068603023,0.102333695,0.008021588,0.78174144,0.78174144
15819.png,Neutral,Neutral,Healthy,0.051334135,0.025217544,0.049392585,0.11597237,0.14488812,0.022389498,0.59080577,0.59080577
15824.png,Neutral,Fear,Moderate_Stress,0.22420287,0.053601574,0.2829333,0.05246346,0.18143864,0.12002379,0.08533639,0.2829333
15826.png,Neutral,Neutral,Healthy,0.09548102,0.03600024,0.18349993,0.09456479,0.2393334,0.050819606,0.300301,0.300301
15827.png,Neutral,Disgust,Moderate_Stress,0.2154457,0.34638575,0.115129136,0.12722504,0.09733953,0.018257538,0.0802173,0.34638575
15828.png,Neutral,Sad,Mild_Stress,0.15564549,0.030897276,0.1597727,0.027974816,0.28031984,0.06561086,0.279779,0.28031984
15829.png,Neutral,Neutral,Healthy,0.18607722,0.23360683,0.06958037,0.009535724,0.15278234,0.008214685,0.3402028,0.3402028
15830.png,Neutral,Fear,Moderate_Stress,0.07756653,0.06049994,0.3638086,0.021853501,0.3498546,0.010106392,0.11631049,0.3638086
15847.png,Neutral,Neutral,Healthy,0.037175935,0.0032567824,0.03610788,0.0069035627,0.08958042,0.010331375,0.8166441,0.8166441
15856.png,Neutral,Neutral,Healthy,0.02377939,0.008959571,0.05522453,0.22776027,0.15314437,0.034266688,0.49686515,0.49686515
15871.png,Neutral,Disgust,Moderate_Stress,0.21255761,0.2792829,0.07280466,0.010755099,0.25198105,0.0029052526,0.16971348,0.2792829
15882.png,Neutral,Neutral,Healthy,0.10831156,0.027766963,0.12303354,0.054238614,0.07831656,0.029400386,0.5789324,0.5789324
15887.png,Neutral,Neutral,Healthy,0.17288677,0.14470257,0.11126702,0.0066115106,0.21800703,0.009530114,0.33699498,0.33699498
15890.png,Neutral,Happy,Healthy,0.09485654,0.016819565,0.046248846,0.38363144,0.17021504,0.01156809,0.2766604,0.38363144
15893.png,Neutral,Sad,Mild_Stress,0.13089928,0.13912347,0.18041812,0.02367009,0.3723981,0.016631825,0.13685909,0.3723981
15895.png,Neutral,Sad,Mild_Stress,0.14641833,0.054633867,0.15396963,0.023209397,0.26363474,0.2125025,0.14563152,0.26363474
15896.png,Neutral,Neutral,Healthy,0.015270486,0.014787569,0.014438949,0.0010881082,0.08809579,0.0011537352,0.86516535,0.86516535
15898.png,Neutral,Angry,Severe_Stress,0.2181594,0.19495393,0.15692961,0.0055709826,0.20846944,0.0226849,0.19323176,0.2181594
1590.png,Neutral,Sad,Mild_Stress,0.09870455,0.051213562,0.19986817,0.035439357,0.47496974,0.007529066,0.13227557,0.47496974
15901.png,Neutral,Happy,Healthy,0.15815945,0.06519063,0.039554827,0.465531,0.21630782,0.0020118353,0.05324436,0.465531
15904.png,Neutral,Neutral,Healthy,0.15420482,0.099266015,0.21264577,0.008579858,0.20624256,0.042089045,0.27697197,0.27697197
15905.png,Neutral,Sad,Mild_Stress,0.1300333,0.085464075,0.07218197,0.02892039,0.37861368,0.006558649,0.2982279,0.37861368
15906.png,Neutral,Happy,Healthy,0.06906419,0.02495111,0.04091084,0.34878054,0.1931351,0.009057796,0.31410047,0.34878054
15911.png,Neutral,Neutral,Healthy,0.097824,0.039561715,0.1420081,0.13744666,0.19413346,0.044879053,0.34414697,0.34414697
15912.png,Neutral,Neutral,Healthy,0.040540244,0.030737763,0.058876585,0.030292248,0.15079427,0.021597466,0.66716146,0.66716146
15924.png,Neutral,Sad,Mild_Stress,0.18674242,0.02826587,0.0760202,0.09457187,0.34691676,0.008473548,0.25900933,0.34691676
15925.png,Neutral,Neutral,Healthy,0.027887939,0.018645111,0.03177209,0.20090206,0.08163014,0.018484622,0.62067807,0.62067807
15932.png,Neutral,Sad,Mild_Stress,0.0651624,0.08830492,0.1074392,0.15775904,0.5050577,0.004696088,0.07158066,0.5050577
15933.png,Neutral,Neutral,Healthy,0.14661196,0.016676763,0.08836114,0.09162755,0.30766937,0.023715094,0.32533818,0.32533818
15936.png,Neutral,Sad,Mild_Stress,0.21572784,0.092031,0.09625838,0.045484416,0.40577343,0.013434205,0.13129072,0.40577343
15943.png,Neutral,Neutral,Healthy,0.11084878,0.2019766,0.15578392,0.024955183,0.19776201,0.050573494,0.2581,0.2581
15946.png,Neutral,Neutral,Healthy,0.0857654,0.06881962,0.1052481,0.03136284,0.22440974,0.018894339,0.46549997,0.46549997
15956.png,Neutral,Neutral,Healthy,0.057739474,0.043282215,0.059705865,0.07087181,0.19094579,0.028253045,0.5492018,0.5492018
15957.png,Neutral,Neutral,Healthy,0.07072996,0.06580301,0.10090894,0.063162886,0.08002199,0.08438864,0.5349846,0.5349846
1596.png,Neutral,Neutral,Healthy,0.054005813,0.0437003,0.07356659,0.0121509945,0.042122208,0.107478775,0.6669753,0.6669753
15960.png,Neutral,Neutral,Healthy,0.044120718,0.01873142,0.07310479,0.038307738,0.32101828,0.018433642,0.48628336,0.48628336
15963.png,Neutral,Sad,Mild_Stress,0.23490146,0.16359301,0.15640646,0.035895873,0.2534954,0.014562208,0.14114554,0.2534954
15967.png,Neutral,Angry,Severe_Stress,0.46203828,0.015360028,0.106474064,0.03653483,0.13344714,0.06620106,0.17994462,0.46203828
15969.png,Neutral,Neutral,Healthy,0.039814305,0.014324834,0.027231053,0.038912103,0.021505557,0.07398796,0.7842242,0.7842242
15971.png,Neutral,Neutral,Healthy,0.0575539,0.10682445,0.061871767,0.062475566,0.21368791,0.012471366,0.48511508,0.48511508
15975.png,Neutral,Fear,Moderate_Stress,0.064113006,0.046375815,0.22601692,0.21268496,0.12429636,0.12391621,0.20259678,0.22601692
15978.png,Neutral,Neutral,Healthy,0.080411315,0.10547311,0.09153736,0.0073212697,0.17558643,0.015191018,0.52447957,0.52447957
15981.png,Neutral,Neutral,Healthy,0.04087442,0.052699525,0.020149782,0.040754907,0.07646058,0.0039922292,0.76506853,0.76506853
15985.png,Neutral,Sad,Mild_Stress,0.24795467,0.062379472,0.077712744,0.01302664,0.45207793,0.0012442379,0.14560425,0.45207793
15989.png,Neutral,Neutral,Healthy,0.07345028,0.06007137,0.044885337,0.04249914,0.16469558,0.007111194,0.60728705,0.60728705
16017.png,Neutral,Angry,Severe_Stress,0.3348159,0.1911196,0.123347014,0.035664752,0.13991679,0.05444526,0.12069067,0.3348159
16019.png,Neutral,Fear,Moderate_Stress,0.10911133,0.0355985,0.34264028,0.010213825,0.113925144,0.1332452,0.25526565,0.34264028
16026.png,Neutral,Happy,Healthy,0.14571221,0.15308374,0.050162397,0.30476895,0.1493613,0.015140812,0.18177049,0.30476895
16030.png,Neutral,Neutral,Healthy,0.08307439,0.018543435,0.069853924,0.24336267,0.2230307,0.0058803475,0.35625458,0.35625458
16032.png,Neutral,Neutral,Healthy,0.024519283,0.013206181,0.019717792,0.034768794,0.101778075,0.005421124,0.8005887,0.8005887
16034.png,Neutral,Happy,Healthy,0.013251011,0.03208958,0.0060661454,0.9215252,0.0092940265,0.0011934694,0.016580509,0.9215252
16038.png,Neutral,Neutral,Healthy,0.02457575,0.0487587,0.02658134,0.0055987476,0.058240924,0.0016921746,0.83455235,0.83455235
16041.png,Neutral,Neutral,Healthy,0.07558688,0.018638255,0.08246148,0.056123544,0.11107836,0.13818155,0.5179299,0.5179299
16049.png,Neutral,Neutral,Healthy,0.09223621,0.045374397,0.17476563,0.02144361,0.20475543,0.16952202,0.29190272,0.29190272
16050.png,Neutral,Sad,Mild_Stress,0.2129377,0.053948686,0.065459825,0.2038097,0.34838808,0.0005481864,0.1149078,0.34838808
16051.png,Neutral,Neutral,Healthy,0.088690214,0.10501683,0.15183267,0.031228911,0.059655093,0.17049563,0.39308062,0.39308062
16059.png,Neutral,Fear,Moderate_Stress,0.053695813,0.03563976,0.43542802,0.0115950145,0.2563398,0.14249535,0.06480622,0.43542802
16065.png,Neutral,Sad,Mild_Stress,0.06946668,0.03140546,0.20400675,0.20371133,0.20865893,0.089397036,0.19335383,0.20865893
16068.png,Neutral,Neutral,Healthy,0.09734117,0.17471704,0.045301944,0.0591431,0.26509392,0.006932879,0.3514699,0.3514699
1607.png,Neutral,Neutral,Healthy,0.08630812,0.062808976,0.08981414,0.005328603,0.25809452,0.0072509507,0.49039468,0.49039468
16083.png,Neutral,Neutral,Healthy,0.10897153,0.13005999,0.0815338,0.009951931,0.14912131,0.017587883,0.5027736,0.5027736
16084.png,Neutral,Neutral,Healthy,0.14214052,0.037064414,0.053927153,0.041305747,0.2831649,0.006184351,0.4362129,0.4362129
16092.png,Neutral,Neutral,Healthy,0.070389755,0.061638825,0.07990861,0.0016836772,0.117944084,0.01671912,0.651716,0.651716
16094.png,Neutral,Sad,Mild_Stress,0.15811585,0.08478003,0.16107658,0.060488563,0.26967767,0.008291063,0.2575703,0.26967767
16101.png,Neutral,Neutral,Healthy,0.227359,0.05466982,0.0799217,0.037645884,0.28863874,0.00818992,0.30357495,0.30357495
16103.png,Neutral,Neutral,Healthy,0.08368004,0.10467965,0.08669623,0.013371419,0.22629653,0.016376587,0.46889955,0.46889955
16109.png,Neutral,Fear,Moderate_Stress,0.20598437,0.12756567,0.26542595,0.008490263,0.2529759,0.027268348,0.11228942,0.26542595
1611.png,Neutral,Sad,Mild_Stress,0.13555174,0.11025943,0.15608485,0.014536614,0.28128958,0.023142146,0.27913558,0.28128958
16118.png,Neutral,Sad,Mild_Stress,0.08647764,0.022198498,0.109342895,0.03089962,0.35917673,0.064548224,0.32735643,0.35917673
16122.png,Neutral,Neutral,Healthy,0.09641541,0.042544223,0.033111393,0.32679275,0.11819046,0.020528153,0.36241755,0.36241755
16123.png,Neutral,Neutral,Healthy,0.110292085,0.24260953,0.13200542,0.038111426,0.13859221,0.0518666,0.2865228,0.2865228
16132.png,Neutral,Neutral,Healthy,0.13535215,0.14182618,0.086767375,0.007766604,0.23179226,0.0041893707,0.39230597,0.39230597
16142.png,Neutral,Neutral,Healthy,0.095093556,0.059094653,0.19185305,0.026644252,0.11854508,0.18346809,0.32530135,0.32530135
16143.png,Neutral,Happy,Healthy,0.037258387,0.060413975,0.03325605,0.6893075,0.054580923,0.020018226,0.10516499,0.6893075
16149.png,Neutral,Neutral,Healthy,0.04901443,0.015784366,0.20927116,0.05822475,0.24997216,0.064436376,0.35329673,0.35329673
16156.png,Neutral,Neutral,Healthy,0.16597047,0.022523096,0.0810973,0.12700343,0.28672796,0.009530576,0.3071472,0.3071472
16159.png,Neutral,Neutral,Healthy,0.06546733,0.025764393,0.14253639,0.054715525,0.2751221,0.039431576,0.3969627,0.3969627
16175.png,Neutral,Fear,Moderate_Stress,0.16011697,0.18044828,0.2265876,0.0089671975,0.18326838,0.016632611,0.22397895,0.2265876
16176.png,Neutral,Sad,Mild_Stress,0.06221874,0.015655579,0.064388454,0.11583303,0.39173573,0.008096863,0.34207153,0.39173573
16178.png,Neutral,Sad,Mild_Stress,0.12248617,0.06760798,0.15447648,0.050386276,0.3663898,0.016986214,0.22166714,0.3663898
16179.png,Neutral,Neutral,Healthy,0.09336136,0.0048995707,0.043362353,0.21495037,0.25454605,0.006396735,0.38248363,0.38248363
1618.png,Neutral,Neutral,Healthy,0.09468387,0.043964583,0.11893212,0.011169278,0.18573515,0.10651398,0.43900102,0.43900102
16194.png,Neutral,Neutral,Healthy,0.07978945,0.011665107,0.07057292,0.06408723,0.19630624,0.05284113,0.52473795,0.52473795
16196.png,Neutral,Neutral,Healthy,0.12286959,0.21651086,0.114323534,0.08065697,0.20192644,0.008872729,0.25483984,0.25483984
16201.png,Neutral,Neutral,Healthy,0.05124853,0.02396671,0.033679374,0.015667781,0.14573176,0.009435621,0.7202703,0.7202703
16206.png,Neutral,Sad,Mild_Stress,0.1628164,0.13488546,0.05254092,0.015009789,0.32764125,0.0005271598,0.30657908,0.32764125
16225.png,Neutral,Angry,Severe_Stress,0.33177984,0.2563505,0.11029331,0.0028674975,0.0877329,0.008145286,0.20283076,0.33177984
16241.png,Neutral,Neutral,Healthy,0.16854751,0.031327914,0.040698178,0.22769795,0.23719211,0.006337197,0.28819916,0.28819916
16257.png,Neutral,Fear,Moderate_Stress,0.08944082,0.017719643,0.352939,0.023147011,0.32787246,0.01703957,0.17184147,0.352939
16268.png,Neutral,Angry,Severe_Stress,0.32145512,0.05367416,0.088453956,0.0622467,0.30469888,0.011751106,0.15772012,0.32145512
1629.png,Neutral,Neutral,Healthy,0.018036798,0.0020979594,0.023702798,0.006767564,0.049272534,0.021092884,0.87902945,0.87902945
16299.png,Neutral,Sad,Mild_Stress,0.06308121,0.12066352,0.21003039,0.011826179,0.51611745,0.015467429,0.06281378,0.51611745
16301.png,Neutral,Happy,Healthy,0.08187396,0.041124742,0.042569485,0.48133537,0.12601455,0.01900101,0.20808092,0.48133537
16305.png,Neutral,Neutral,Healthy,0.045572218,0.048193533,0.023131073,0.3084902,0.10665683,0.004254046,0.46370214,0.46370214
16307.png,Neutral,Neutral,Healthy,0.060464446,0.05269452,0.13050885,0.021507433,0.07386056,0.046840735,0.6141235,0.6141235
16309.png,Neutral,Neutral,Healthy,0.25863016,0.025668485,0.042857133,0.02245241,0.24907622,0.0037741764,0.3975414,0.3975414
16310.png,Neutral,Happy,Healthy,0.085708365,0.13172065,0.030167317,0.33439296,0.13979453,0.002721847,0.27549437,0.33439296
16321.png,Neutral,Neutral,Healthy,0.21705812,0.19313231,0.042068254,0.017122438,0.20912771,0.0014675491,0.3200236,0.3200236
16324.png,Neutral,Neutral,Healthy,0.15695891,0.27915776,0.060523517,0.007858906,0.13166553,0.014038376,0.349797,0.349797
16329.png,Neutral,Neutral,Healthy,0.019876264,0.018128594,0.042257365,0.0015694939,0.114086024,0.012291744,0.79179054,0.79179054
16331.png,Neutral,Neutral,Healthy,0.0727307,0.019376773,0.03053381,0.008004309,0.07138972,0.006579896,0.7913848,0.7913848
16332.png,Neutral,Happy,Healthy,0.16158661,0.07259746,0.13515803,0.1765824,0.12543021,0.1753139,0.1533314,0.1765824
16340.png,Neutral,Neutral,Healthy,0.048181385,0.031624272,0.05292305,0.0024526927,0.082589194,0.010825844,0.77140355,0.77140355
16343.png,Neutral,Sad,Mild_Stress,0.087086,0.07333253,0.24665058,0.010035835,0.2775415,0.030602893,0.27475062,0.2775415
16349.png,Neutral,Neutral,Healthy,0.10488155,0.14086756,0.05869458,0.01713416,0.1972752,0.006785226,0.47436166,0.47436166
16350.png,Neutral,Neutral,Healthy,0.083558075,0.024473265,0.031967625,0.15063472,0.2091045,0.003935043,0.49632674,0.49632674
1636.png,Neutral,Neutral,Healthy,0.040117875,0.32369158,0.034610882,0.0053033866,0.12031098,0.0023283497,0.47363696,0.47363696
16363.png,Neutral,Sad,Mild_Stress,0.27500537,0.05133443,0.17291771,0.019121855,0.3261677,0.01792187,0.13753106,0.3261677
1637.png,Neutral,Neutral,Healthy,0.028804082,0.0124398805,0.020430917,0.0056034024,0.06553208,0.007830366,0.85935926,0.85935926
16373.png,Neutral,Angry,Severe_Stress,0.315787,0.16140716,0.12180678,0.022277948,0.17946702,0.029905723,0.16934836,0.315787
1638.png,Neutral,Happy,Healthy,0.039932553,0.009066806,0.080886476,0.4912773,0.08956335,0.054175016,0.23509844,0.4912773
16385.png,Neutral,Sad,Mild_Stress,0.160463,0.30236822,0.048758194,0.020216137,0.31674987,0.0007641123,0.15068045,0.31674987
16389.png,Neutral,Surprise,Mild_Stress,0.036281224,0.050215323,0.15819731,0.051969703,0.06246601,0.36706686,0.2738036,0.36706686
164.png,Neutral,Neutral,Healthy,0.16133314,0.17954352,0.08267897,0.021319501,0.19461106,0.026894769,0.33361906,0.33361906
16400.png,Neutral,Neutral,Healthy,0.088803925,0.015459914,0.13210805,0.049776908,0.10127349,0.11277305,0.4998046,0.4998046
16412.png,Neutral,Neutral,Healthy,0.10919664,0.05309422,0.046113286,0.1345362,0.25312337,0.013568019,0.3903682,0.3903682
16416.png,Neutral,Neutral,Healthy,0.0682648,0.07038515,0.09636543,0.017799161,0.36122712,0.0067238524,0.3792345,0.3792345
16419.png,Neutral,Neutral,Healthy,0.053755417,0.019431164,0.10193623,0.012162644,0.12643565,0.10116478,0.5851141,0.5851141
16427.png,Neutral,Disgust,Moderate_Stress,0.07038617,0.2943989,0.11614804,0.06543275,0.23784856,0.0066384478,0.20914713,0.2943989
16430.png,Neutral,Neutral,Healthy,0.078559175,0.01902832,0.13145487,0.21395612,0.110816255,0.18040134,0.26578394,0.26578394
16431.png,Neutral,Neutral,Healthy,0.13554135,0.041671537,0.049972285,0.079215355,0.27336994,0.01785813,0.40237147,0.40237147
16445.png,Neutral,Happy,Healthy,0.110038206,0.047420047,0.119314834,0.31367925,0.23631535,0.023626667,0.14960563,0.31367925
16453.png,Neutral,Neutral,Healthy,0.016895816,0.01899922,0.024599466,0.17144772,0.08040993,0.00571774,0.6819301,0.6819301
16454.png,Neutral,Sad,Mild_Stress,0.13526542,0.17887822,0.22564715,0.009195618,0.271813,0.023900773,0.15529981,0.271813
16463.png,Neutral,Sad,Mild_Stress,0.18358985,0.026287617,0.082937256,0.09068317,0.3276663,0.009193578,0.27964222,0.3276663
16464.png,Neutral,Neutral,Healthy,0.17712331,0.015646717,0.09754505,0.062810145,0.27286977,0.011225553,0.36277947,0.36277947
16467.png,Neutral,Neutral,Healthy,0.10647722,0.038500357,0.19250257,0.031399563,0.26388356,0.05807659,0.30916014,0.30916014
16469.png,Neutral,Neutral,Healthy,0.0718415,0.03416546,0.07029733,0.033985466,0.22944452,0.0033847508,0.556881,0.556881
16471.png,Neutral,Neutral,Healthy,0.12369252,0.09981432,0.043665644,0.012878548,0.12084223,0.0030519285,0.59605485,0.59605485
16472.png,Neutral,Sad,Mild_Stress,0.16751893,0.10285083,0.1135278,0.005015979,0.4129073,0.0039182124,0.19426097,0.4129073
16474.png,Neutral,Neutral,Healthy,0.084777825,0.03012228,0.041811973,0.01698066,0.14654368,0.008421952,0.6713416,0.6713416
16476.png,Neutral,Angry,Severe_Stress,0.3076504,0.18902531,0.12832478,0.05701821,0.15623726,0.032022767,0.12972137,0.3076504
16478.png,Neutral,Angry,Severe_Stress,0.25066522,0.08598756,0.18541834,0.057948202,0.19757375,0.08231602,0.14009082,0.25066522
1649.png,Neutral,Happy,Healthy,0.010463177,0.01532663,0.0055931667,0.9289819,0.004085176,0.0032852963,0.03226463,0.9289819
16493.png,Neutral,Sad,Mild_Stress,0.14095224,0.08827214,0.19585183,0.13136816,0.354676,0.01727956,0.071600124,0.354676
16499.png,Neutral,Sad,Mild_Stress,0.10800877,0.042905375,0.06426624,0.16318244,0.3100131,0.012293837,0.29933026,0.3100131
16500.png,Neutral,Fear,Moderate_Stress,0.21514687,0.044660173,0.26079518,0.018039815,0.24509193,0.087542295,0.12872373,0.26079518
16508.png,Neutral,Neutral,Healthy,0.20072508,0.057892032,0.09482027,0.10231194,0.14292322,0.021411182,0.37991628,0.37991628
16509.png,Neutral,Neutral,Healthy,0.074972,0.23841682,0.041462477,0.014799425,0.17309348,0.0023933914,0.45486236,0.45486236
16518.png,Neutral,Neutral,Healthy,0.23608851,0.05733396,0.11961554,0.09745669,0.22744304,0.019511994,0.24255036,0.24255036
1652.png,Neutral,Neutral,Healthy,0.075104125,0.03572202,0.04298856,0.009048274,0.20854452,0.0020956225,0.6264969,0.6264969
16524.png,Neutral,Sad,Mild_Stress,0.13309363,0.016893659,0.22908054,0.067380585,0.30646747,0.09363457,0.1534496,0.30646747
16525.png,Neutral,Sad,Mild_Stress,0.24984653,0.12637453,0.05919389,0.059253637,0.29555094,0.0031308779,0.20664965,0.29555094
16528.png,Neutral,Neutral,Healthy,0.11211733,0.042930927,0.096965715,0.014635285,0.12099427,0.011551331,0.6008051,0.6008051
16529.png,Neutral,Neutral,Healthy,0.084213056,0.047324557,0.05068078,0.0063055567,0.23956847,0.012716574,0.5591909,0.5591909
16533.png,Neutral,Neutral,Healthy,0.09470249,0.014415896,0.04703708,0.0026089058,0.107454054,0.006823427,0.72695816,0.72695816
16548.png,Neutral,Neutral,Healthy,0.09305495,0.09539968,0.15400876,0.06893932,0.08221129,0.13744225,0.3689437,0.3689437
16553.png,Neutral,Neutral,Healthy,0.061551873,0.034234446,0.13776064,0.01259753,0.21904454,0.057017915,0.477793,0.477793
16554.png,Neutral,Neutral,Healthy,0.08281646,0.03172926,0.059332423,0.0308863,0.13938364,0.011013139,0.64483887,0.64483887
1656.png,Neutral,Neutral,Healthy,0.062249437,0.024425847,0.06453093,0.123034716,0.19678137,0.019401945,0.5095757,0.5095757
16569.png,Neutral,Sad,Mild_Stress,0.17498629,0.17320693,0.13122979,0.003996042,0.4732212,0.002290854,0.04106889,0.4732212
16570.png,Neutral,Neutral,Healthy,0.067693114,0.03334024,0.12128448,0.0020271956,0.17440988,0.015715111,0.58553,0.58553
16575.png,Neutral,Neutral,Healthy,0.07201283,0.016687226,0.093617834,0.2770467,0.16312127,0.026252605,0.3512615,0.3512615
16578.png,Neutral,Neutral,Healthy,0.10225033,0.007970381,0.058469728,0.29159176,0.15498431,0.026233424,0.35850003,0.35850003
1658.png,Neutral,Sad,Mild_Stress,0.23536219,0.2436803,0.09099056,0.0031246773,0.30282626,0.0008851132,0.123130895,0.30282626
16582.png,Neutral,Fear,Moderate_Stress,0.042003285,0.023747593,0.46687526,0.10316873,0.09943572,0.08538318,0.17938629,0.46687526
1659.png,Neutral,Neutral,Healthy,0.0763893,0.12627396,0.10308181,0.03395009,0.19102862,0.05171084,0.41756538,0.41756538
16590.png,Neutral,Disgust,Moderate_Stress,0.16613467,0.2848204,0.09734176,0.004522188,0.27470842,0.002058371,0.1704142,0.2848204
16600.png,Neutral,Neutral,Healthy,0.1145085,0.10613754,0.068597235,0.024339931,0.14716211,0.01157273,0.52768195,0.52768195
16610.png,Neutral,Neutral,Healthy,0.17976718,0.08939608,0.10914228,0.086360075,0.22962733,0.0077073737,0.2979997,0.2979997
16613.png,Neutral,Neutral,Healthy,0.07270484,0.031644534,0.15913342,0.16086349,0.201186,0.08550249,0.28896526,0.28896526
1663.png,Neutral,Neutral,Healthy,0.24081147,0.024780357,0.1584074,0.09050532,0.17307708,0.058900442,0.25351793,0.25351793
16630.png,Neutral,Angry,Severe_Stress,0.30326158,0.17269306,0.12411841,0.0016953669,0.3015948,0.003620225,0.093016565,0.30326158
16639.png,Neutral,Sad,Mild_Stress,0.14553697,0.10862705,0.09645013,0.025777228,0.41763344,0.0031150621,0.20286007,0.41763344
16640.png,Neutral,Surprise,Mild_Stress,0.1710386,0.08729359,0.107432105,0.037593823,0.10908352,0.2916619,0.1958965,0.2916619
16642.png,Neutral,Angry,Severe_Stress,0.32349676,0.13715911,0.11190223,0.06514985,0.10965308,0.022552952,0.23008598,0.32349676
16671.png,Neutral,Sad,Mild_Stress,0.102745995,0.12987538,0.082989976,0.15410608,0.44602183,0.013973472,0.07028728,0.44602183
16675.png,Neutral,Angry,Severe_Stress,0.30188075,0.02999795,0.097754374,0.19489568,0.10901638,0.16979943,0.09665544,0.30188075
16677.png,Neutral,Neutral,Healthy,0.10451404,0.036854677,0.093907304,0.044107437,0.28702635,0.024347974,0.40924218,0.40924218
16685.png,Neutral,Neutral,Healthy,0.04575609,0.032014776,0.09412028,0.0037398462,0.16861501,0.01567648,0.64007753,0.64007753
1669.png,Neutral,Fear,Moderate_Stress,0.1325301,0.10714061,0.2861721,0.017488489,0.23725155,0.045220666,0.17419651,0.2861721
16692.png,Neutral,Neutral,Healthy,0.046458364,0.045588847,0.02334861,0.059511565,0.1128994,0.0013468328,0.71084636,0.71084636
16696.png,Neutral,Angry,Severe_Stress,0.36216202,0.08471121,0.13922113,0.03947224,0.22665401,0.01867878,0.12910068,0.36216202
16709.png,Neutral,Disgust,Moderate_Stress,0.25219458,0.27083108,0.1087251,0.029096099,0.24401315,0.0110438755,0.084096126,0.27083108
1671.png,Neutral,Neutral,Healthy,0.100756034,0.011266461,0.10347529,0.062285785,0.3471126,0.025081938,0.35002184,0.35002184
16714.png,Neutral,Neutral,Healthy,0.11804613,0.017464377,0.07976334,0.048794605,0.07347724,0.04798714,0.61446714,0.61446714
16728.png,Neutral,Neutral,Healthy,0.11911627,0.028999355,0.08631409,0.081456915,0.31446525,0.0066365884,0.36301157,0.36301157
16732.png,Neutral,Neutral,Healthy,0.1725755,0.016847964,0.049611997,0.0741586,0.27605173,0.0060414844,0.40471274,0.40471274
16735.png,Neutral,Sad,Mild_Stress,0.07326534,0.035367057,0.14040926,0.2145627,0.3812665,0.003705145,0.15142404,0.3812665
16743.png,Neutral,Surprise,Mild_Stress,0.09114866,0.04157524,0.22067182,0.07274999,0.12059194,0.2656281,0.18763423,0.2656281
16747.png,Neutral,Neutral,Healthy,0.12760495,0.020870654,0.052259345,0.120960794,0.20892681,0.010650641,0.45872682,0.45872682
16748.png,Neutral,Disgust,Moderate_Stress,0.10499187,0.39714846,0.056123894,0.046225425,0.18578352,0.0030594978,0.20666732,0.39714846
1675.png,Neutral,Neutral,Healthy,0.19996786,0.21033005,0.13894026,0.0668699,0.12021595,0.0062181107,0.25745785,0.25745785
16750.png,Neutral,Sad,Mild_Stress,0.2837462,0.11355338,0.08154859,0.07661916,0.32850254,0.0037344715,0.11229558,0.32850254
16765.png,Neutral,Fear,Moderate_Stress,0.08379568,0.014701547,0.309506,0.023866098,0.19340034,0.09895418,0.27577615,0.309506
16781.png,Neutral,Sad,Mild_Stress,0.2132332,0.10560289,0.18146512,0.0425687,0.30501628,0.0036602616,0.14845353,0.30501628
16786.png,Neutral,Angry,Severe_Stress,0.34823292,0.040968753,0.13681757,0.009774181,0.31557456,0.014722889,0.13390915,0.34823292
16793.png,Neutral,Happy,Healthy,0.20962144,0.082279116,0.087409064,0.27356786,0.13314514,0.029622903,0.18435447,0.27356786
16796.png,Neutral,Neutral,Healthy,0.13456082,0.056183644,0.123648964,0.01828477,0.19385564,0.015495488,0.4579707,0.4579707
168.png,Neutral,Angry,Severe_Stress,0.2869942,0.023099562,0.054484025,0.1738417,0.2559037,0.0032424035,0.2024344,0.2869942
16805.png,Neutral,Neutral,Healthy,0.09020434,0.020886572,0.027003326,0.074420184,0.12015035,0.0043366267,0.66299856,0.66299856
16812.png,Neutral,Neutral,Healthy,0.07387443,0.04406094,0.11277798,0.17176926,0.13395147,0.17918701,0.2843789,0.2843789
16817.png,Neutral,Neutral,Healthy,0.04210988,0.018192321,0.019471582,0.07148787,0.19766712,0.0012783854,0.64979285,0.64979285
